stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0
16hpf,8.2,0,0,6.15,0,0,0
19hpf,6.57,0,0,0,0,0,0
24hpf,8,0,0,0,0,1,25
2dpf,46.71,0,0,5,0,0,1.67
3dpf,31.03,5.17,0,1.72,1.72,0,5.17
5dpf,57.88,1.55,1.55,6.2,8.27,1.03,37.21
10dpf,32,0.63,0,2.51,0.63,0.63,3.77
