stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0,0
2dpf,43.37,2.5,0,2.5,5.84,0.83,3.34,5.84
3dpf,191.36,0,0,0,2.87,0,0.57,0.57
5dpf,3.62,1.03,1.03,0,5.17,0,2.07,1.55
10dpf,31.38,0,0,0,2.51,0,0.63,0
