stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,2.05,0,0,0,0,0
24hpf,0,1,0,0,0,0,0
2dpf,0,0,0,0.83,0.83,0,0
3dpf,14.37,0,0,0.57,0.57,0,0
5dpf,0.52,1.03,1.03,7.75,1.55,0,0
10dpf,1.88,7.53,1.26,1.26,1.26,0.63,1.26
