stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,10.01,0,1.67,25.02,55.88,0,4.17,6.67,3.34
3dpf,5.75,0,1.15,13.22,59.19,0.57,0,1.15,0.57
5dpf,3.1,1.03,0.52,2.07,64.09,1.03,8.79,5.69,3.1
10dpf,10.67,0.63,0,4.39,35.77,0.63,0,5.65,1.26
