stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,15.85,0.83,1.67,1.67,13.35,2.5,0.83,3.34,7.51
3dpf,77.58,0,0.57,0,31.61,1.72,0,0,5.17
5dpf,5.69,0.52,3.1,1.03,29.46,0,0.52,2.07,11.37
10dpf,21.96,0,0,0,16.94,0.63,0,0,3.77
