stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,2,0,0,3,0,0,0,1,0
2dpf,50.88,0,3.34,15.85,4.17,0,0.83,4.17,3.34
3dpf,5.17,0,0,1.15,1.72,0,0,0,0
5dpf,16.02,0.52,4.65,2.07,4.13,0.52,0,3.1,0.52
10dpf,3.77,0.63,3.14,1.26,0.63,0,0,0,0.63
