stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
14hpf,0,0,0,0,0,0,0,26.75
24hpf,0,0,0,0,0,0,0,1
2dpf,0.83,0,0.83,0,0.83,1.67,0.83,104.26
3dpf,3.45,1.72,1.72,0,0.57,0.57,0,29.88
5dpf,3.62,0.52,5.69,0.52,0,2.07,0,100.26
10dpf,0.63,0,4.39,0,0,0,0,18.2
