stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,877.45,10.32,10.32,0,175.49,0,0,20.65,402.59,289.04
12hpf,2806.8,26.99,25.06,75.18,624.59,102.17,9.64,125.3,1812.09,722.91
14hpf,2016.35,16.72,190.6,207.32,535.02,240.76,60.19,33.44,1297.42,735.65
16hpf,2243.59,69.73,340.44,221.49,812.12,365.05,100.49,88.19,1394.56,1064.37
19hpf,696.16,6.57,78.81,72.24,113.84,61.3,45.97,10.95,201.4,232.05
24hpf,1523,21,691,54,316,193,130,7,1117,285
2dpf,521.3,24.19,55.88,80.91,232.71,492.94,82.57,6.67,242.72,164.31
3dpf,2084.24,83.32,40.23,60.34,29.31,518.33,32.75,0,78.15,119.53
5dpf,248.08,36.18,117.84,110.08,49.1,684.8,58.4,49.62,213.97,475.48
10dpf,837.76,87.85,153.75,116.09,57.11,871.02,40.79,3.14,183.24,116.72
