stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,0,10.32,0,0,30.97,10.32,41.29
12hpf,106.03,25.06,1.93,5.78,50.12,7.71,0,148.44,77.11,42.41
14hpf,140.44,3.34,6.69,6.69,23.41,13.38,6.69,3.34,43.47,10.03
16hpf,225.59,10.25,12.3,24.61,49.22,28.71,8.2,20.51,86.13,73.83
19hpf,450.97,0,0,8.76,10.95,17.51,0,4.38,48.16,26.27
24hpf,291,2,16,18,27,36,14,3,94,36
2dpf,415.37,5,35.87,37.53,129.28,286.92,50.88,5,67.56,91.75
3dpf,1394.66,13.22,24.14,21.84,14.94,291.92,9.19,0,20.11,47.12
5dpf,104.92,10.85,79.59,58.4,20.67,263.07,23.26,14.47,32.56,213.97
10dpf,424.84,20.08,77.81,40.16,10.04,183.24,11.92,0,22.59,28.87
