stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,30.97
12hpf,158.08,21.21,7.71,7.71,69.4,30.84,1.93,19.28,94.46,194.7
14hpf,103.66,10.03,10.03,36.78,23.41,16.72,0,13.38,60.19,127.07
16hpf,71.78,6.15,4.1,61.52,79.98,10.25,0,4.1,96.39,141.51
19hpf,94.13,0,4.38,35.03,50.35,10.95,0,2.19,13.14,78.81
24hpf,132,4,21,64,48,17,10,0,45,146
2dpf,441.23,2.5,35.03,99.26,202.68,367.83,69.23,12.51,127.61,241.88
3dpf,737.84,20.11,17.81,48.84,49.99,595.91,27.58,0,37.93,89.64
5dpf,213.97,25.84,80.11,136.96,48.58,462.56,48.07,23.77,85.28,377.28
10dpf,421.7,28.24,62.75,87.23,18.2,355.18,15.69,0,37.02,72.79
