stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0.83,0,0.83,0
3dpf,9.77,0.57,0,1.15,1.15
5dpf,0.52,1.55,0.52,2.58,1.03
10dpf,7.53,0.63,0.63,1.26,0
