stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,2.5,0,0,0,1.67
3dpf,13.79,0,0,2.3,0,0.57,0.57,0
5dpf,1.55,0.52,0,2.07,1.03,0,0.52,0
10dpf,11.3,0,0,1.26,0,0,0,0
