stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,41.29,0,20.65,10.32,0,20.65,41.29
12hpf,21.21,0,0,0,0,3.86,23.13
14hpf,16.72,0,3.34,3.34,0,30.09,183.91
16hpf,20.51,2.05,6.15,8.2,0,4.1,32.81
19hpf,50.35,0,0,0,0,0,291.16
24hpf,65,1,6,1,2,4,73
2dpf,4.17,0,1.67,3.34,0,1.67,55.88
3dpf,5.75,0,26.43,56.32,0,7.47,5.75
5dpf,2.07,1.03,2.58,12.92,1.03,2.58,5.69
10dpf,5.02,0.63,9.41,48.95,0,10.04,1.26
