stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0.83,0,0,0.83,1.67,0,0,2.5
3dpf,22.99,0,0.57,0,1.15,4.02,0,0.57,2.3
5dpf,3.62,0.52,1.03,1.03,0.52,4.13,1.03,1.03,5.69
10dpf,5.65,0,0,0,0,8.16,0,0.63,1.26
