stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,0,8.2
19hpf,0,0,0,0,0,0,0,0,4.38
24hpf,0,0,0,0,0,0,0,0,2
2dpf,5,0.83,0.83,2.5,8.34,0.83,0.83,0.83,29.19
3dpf,21.26,0.57,1.15,0.57,9.77,0.57,0,0.57,16.09
5dpf,8.79,2.07,2.07,1.55,10.34,4.13,0,3.62,78.04
10dpf,12.55,1.26,1.88,0,6.9,3.14,0,1.26,20.71
