stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1517.47,10.32,0,0,216.78,20.65,0,0,371.63,113.55
12hpf,1819.8,32.77,11.57,28.92,302.66,53.98,3.86,19.28,435.67,169.64
14hpf,1447.89,3.34,56.85,10.03,157.16,90.28,33.44,0,157.16,113.69
16hpf,976.19,34.86,61.52,8.2,112.79,133.3,32.81,4.1,149.71,157.91
19hpf,1757.92,4.38,37.22,8.76,70.05,120.41,17.51,2.19,41.59,96.32
24hpf,841,9,76,9,93,84,13,1,35,53
2dpf,268.57,10.84,20.85,50.04,126.78,271.91,49.21,2.5,99.26,80.07
3dpf,479.25,14.94,7.47,14.94,13.22,215.49,16.09,0.57,31.03,33.33
5dpf,143.68,13.44,56.33,49.62,27.39,450.16,31.01,22.74,106.47,241.36
10dpf,212.11,11.3,36.4,26.98,21.34,268.58,16.94,1.26,60.87,48.32
