stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,3.34,0.83,0,0,2.5
3dpf,1.72,13.79,0.57,1.15,6.32,0,0,0,0.57
5dpf,1.55,1.03,0.52,0,5.69,0,0.52,0.52,4.13
10dpf,1.88,3.14,0,0,3.14,0.63,0,1.26,1.88
