stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,3.34,6.67,0,0
3dpf,7.47,0,0,0,5.17,0,0.57
5dpf,1.55,0,0.52,0,3.1,0.52,1.03
10dpf,5.65,0.63,0.63,0,1.26,1.26,0
