stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,17.52,0,0,0.83,0.83,5,0,0
3dpf,8.62,1.15,0,0,0,0,0.57,0
5dpf,16.02,0,0.52,1.55,1.55,7.24,0.52,2.07
10dpf,20.08,0.63,0,0.63,0,8.16,0,0
