stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,0,10.32,0,0,0,30.97,154.84
12hpf,240.97,9.64,1.93,11.57,32.77,3.86,0,34.7,84.82,152.29
14hpf,183.91,13.38,13.38,60.19,40.13,13.38,3.34,36.78,123.72,605.24
16hpf,336.33,59.47,22.56,110.74,121,51.27,12.3,43.07,157.91,652.16
19hpf,328.38,24.08,17.51,102.89,102.89,19.7,8.76,30.65,56.92,1153.7
24hpf,292,39,94,180,224,81,22,19,74,399
2dpf,852.43,40.04,130.12,335.3,583.85,1171.04,121.78,64.22,249.39,1234.43
3dpf,1227.44,63.79,30.46,99.41,72.98,878.06,14.37,0.57,48.27,351.68
5dpf,334.91,100.26,166.94,398.99,86.31,979.91,47.03,92,128.69,1430.58
10dpf,453.08,79.7,99.78,205.2,51.46,650.12,18.83,2.51,67.15,315.65
