stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0,0
2dpf,21.69,0.83,0.83,4.17,10.84,15.85,0.83,5.84,2.5
3dpf,91.94,0,0,0.57,0.57,8.62,0,1.15,0
5dpf,2.07,0,1.55,2.07,1.55,6.2,1.55,4.65,3.1
10dpf,23.22,0.63,0,1.88,0,5.65,0.63,0.63,0
