stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,2.05,2.05,0,0,0,0,0,0,0
24hpf,5,0,0,1,1,1,0,1,1
2dpf,9.17,0,1.67,0.83,11.68,6.67,0.83,0.83,1.67
3dpf,72.98,0.57,0.57,0,13.22,0,0,0,0.57
5dpf,7.75,0,1.55,1.03,5.69,2.07,1.55,0.52,3.1
10dpf,25.73,0.63,0,0,1.88,5.02,0,0,0
