stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,3003.98,20.65,10.32,0,629.7,51.61,0,134.2,846.48,402.59
12hpf,1414.97,34.7,1.93,59.76,339.28,38.56,5.78,133.01,466.52,275.67
14hpf,983.1,23.41,66.88,127.07,287.57,117.04,16.72,63.53,511.61,220.69
16hpf,715.74,79.98,63.58,77.93,192.78,102.54,22.56,69.73,508.6,190.73
19hpf,1002.65,15.32,2.19,19.7,65.68,37.22,6.57,13.14,140.11,54.73
24hpf,790,7,3,30,116,76,15,15,152,52
2dpf,533.81,4.17,7.51,27.52,170.99,303.6,36.7,3.34,117.6,63.39
3dpf,1146.42,4.6,1.72,16.09,18.39,219.51,14.94,0,23.56,24.71
5dpf,79.59,7.75,16.02,56.33,27.39,196.91,26.36,6.2,55.82,74.42
10dpf,299.96,6.28,10.04,34.51,10.67,155,11.3,0,44.55,30.12
