stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,51.61,10.32,0,0,0,0,0,0,0,258.07
12hpf,40.48,92.53,1.93,3.86,7.71,0,1.93,3.86,13.49,400.97
14hpf,10.03,23.41,6.69,3.34,0,6.69,0,0,10.03,892.81
16hpf,18.46,73.83,0,4.1,2.05,2.05,0,0,24.61,912.61
19hpf,21.89,6.57,0,8.76,0,0,0,0,2.19,1357.29
24hpf,25,25,0,3,2,1,0,0,12,583
2dpf,140.96,16.68,7.51,18.35,12.51,24.19,10.01,2.5,11.68,1168.54
3dpf,110.91,63.21,10.92,8.05,0.57,21.84,0.57,0,0,485
5dpf,153.5,56.85,62.02,31.01,0.52,48.07,3.62,0,10.85,1941.21
10dpf,92.87,60.87,166.92,32,1.88,21.96,2.51,0,7.53,508.93
