stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0.83,0,0,0,0,0,0,0
3dpf,8.62,0,0,0,0,0.57,0,0,0
5dpf,1.03,0,3.1,2.58,0.52,4.13,1.03,0,5.17
10dpf,7.53,0.63,0.63,0,0,0,0,0.63,0
