stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0
2dpf,4.17,1.67,0.83,0.83,0.83,1.67,0
3dpf,66.66,0,0.57,1.15,0,0,0.57
5dpf,2.58,1.03,0,1.03,0.52,0,0.52
10dpf,17.57,0,0,1.26,0,0,0
