stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,5,0,0,3.34,3.34,0,0,2.5,0.83
3dpf,6.9,0.57,0,0,0,0.57,0,0,0
5dpf,1.55,2.07,0,0,3.62,0.52,0.52,1.03,2.07
10dpf,1.26,0,0.63,0,0,0,0,0,0.63
