stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,0,0,0,0,0,0,10.32,0,0
12hpf,98.32,13.49,1.93,5.78,21.21,1.93,0,5.78,17.35,50.12
14hpf,63.53,0,10.03,26.75,6.69,0,0,10.03,10.03,53.5
16hpf,116.9,6.15,6.15,45.12,49.22,14.36,2.05,2.05,14.36,67.68
19hpf,96.32,2.19,0,10.95,6.57,6.57,0,2.19,4.38,32.84
24hpf,93,4,1,42,32,21,5,2,17,27
2dpf,236.04,5,6.67,62.56,127.61,210.19,19.18,4.17,85.08,127.61
3dpf,651.65,8.62,4.02,18.96,20.69,252.27,11.49,0,20.11,36.2
5dpf,98.71,8.27,14.99,58.92,14.99,201.05,25.84,7.75,31.53,139.54
10dpf,332.59,9.41,20.71,43.3,9.41,142.45,9.41,0,15.06,29.49
