stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,4.17,7.51,3.34,0.83,5,0,6.67
3dpf,2.87,2.3,2.87,0.57,20.69,0,0.57,10.34
5dpf,0.52,19.64,1.55,0,13.44,0.52,1.03,16.54
10dpf,1.26,13.81,3.14,0.63,10.67,1.26,1.88,10.67
