stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,9.64,0,0,0,0,0
24hpf,0,0,1,0,0,0,0
2dpf,0,0,3.34,0,0.83,0,108.43
3dpf,10.92,8.05,1.15,1.15,5.75,0,97.69
5dpf,0.52,0.52,0,0,2.07,1.03,179.86
10dpf,9.41,1.26,4.39,0,1.26,0.63,44.55
