stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,5.84,0,0,0,0,2.5,0.83,0.83,2.5
3dpf,107.46,0.57,0,0.57,0,6.9,0,0,1.15
5dpf,1.55,0,0.52,0,0.52,7.75,0,0.52,1.03
10dpf,39.53,1.26,0.63,0.63,0,5.65,0,0,0
