stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,10.32,0,0,0,0,0,0,0,0
12hpf,1.93,1.93,0,0,5.78,1.93,0,0,0,5.78
14hpf,6.69,0,3.34,0,16.72,6.69,0,0,3.34,13.38
16hpf,14.36,0,2.05,0,22.56,4.1,10.25,0,16.41,16.41
19hpf,87.57,0,0,0,10.95,0,13.14,6.57,2.19,15.32
24hpf,52,0,0,2,11,3,2,1,10,23
2dpf,162.64,0.83,8.34,20.85,59.22,135.12,19.18,22.52,41.7,69.23
3dpf,635.56,2.3,6.9,9.77,15.52,186.76,5.75,0,12.64,21.26
5dpf,105.43,5.17,9.82,33.59,12.4,157.12,16.02,6.72,36.18,76.49
10dpf,346.4,6.9,11.3,16.32,3.14,65.89,5.02,0,6.28,11.92
