stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5.84,0.83,1.67,2.5,1.67,0.83,0.83,0.83
3dpf,3.45,0.57,0,0.57,0,0,1.72,0
5dpf,0,1.03,0.52,2.58,0.52,0,0,3.1
10dpf,0.63,2.51,0,0.63,0,0,0,1.88
