stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0,0,2.5,0
3dpf,11.49,0,0,8.62,0
5dpf,0,0.52,0.52,2.07,0
10dpf,7.53,0,0,6.9,0.63
