stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1486.5,41.29,10.32,0,392.27,20.65,0,72.26,619.38,1197.46
12hpf,1297.38,109.88,3.86,88.68,535.91,115.67,1.93,215.91,719.05,936.89
14hpf,631.99,43.47,40.13,100.32,220.69,120.38,23.41,63.53,270.85,1441.21
16hpf,715.74,84.08,55.37,188.68,414.27,192.78,45.12,65.63,319.93,1162.81
19hpf,748.7,17.51,50.35,100.7,247.38,67.86,30.65,28.46,50.35,1468.94
24hpf,769,31,223,190,447,174,103,9,125,629
2dpf,754,33.36,222.7,206.85,504.62,852.43,170.99,14.18,229.37,1006.73
3dpf,1679.69,65.51,106.88,86.77,58.04,729.22,28.16,0.57,50.57,277.55
5dpf,195.88,64.09,347.31,210.35,69.26,594.35,51.17,22.74,106.47,854.83
10dpf,450.57,74.68,331.34,130.53,42.04,456.84,43.3,0.63,49.58,225.91
