stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,1,0,1,0,0,0,0
2dpf,11.68,1.67,4.17,17.52,29.19,1.67,1.67,12.51,25.02
3dpf,20.69,0.57,1.72,3.45,43.1,0,0,2.3,2.3
5dpf,4.65,1.03,4.13,3.62,40.31,1.03,1.55,3.62,13.95
10dpf,12.55,1.88,3.14,1.88,37.65,0.63,0,2.51,2.51
