stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0,0,0,1.67
3dpf,4.02,0,2.3,0,0
5dpf,9.82,0,5.69,1.03,1.03
10dpf,32,0.63,1.88,0.63,0
