stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,1.67,5.84,5.84,0.83
3dpf,0,0.57,4.02,0.57,12.64,1.15,1.72
5dpf,1.03,0.52,0,0,3.62,4.13,1.03
10dpf,0.63,0,1.26,0.63,3.77,0,0
