stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0
24hpf,2,0,0,0,0,0,0,0
2dpf,19.18,0,0,1.67,6.67,1.67,2.5,0
3dpf,252.27,0.57,0.57,8.05,27.01,4.02,4.6,1.15
5dpf,4.13,0,0,0.52,5.69,0.52,0.52,1.03
10dpf,94.13,0.63,0,0,3.77,0.63,0.63,0
