stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
10hpf,0,0,0,0,0,20.65
12hpf,0,3.86,0,0,0,50.12
14hpf,0,0,0,0,0,20.06
16hpf,0,0,0,0,0,18.46
24hpf,2,0,0,0,0,1
2dpf,5,0,0,0,0.83,3.34
3dpf,2.3,0,0.57,0,0.57,5.17
5dpf,2.58,0,0,0.52,1.03,13.95
10dpf,0,0,0,0,0,2.51
