stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.67,0.83,0,4.17,0.83,0,0.83
3dpf,8.62,0,0,0,0,0,1.15
5dpf,4.13,0,0.52,6.2,2.07,0.52,4.65
10dpf,4.39,0,0,2.51,1.26,0,0
