stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,30,0,0,0,0,0
2dpf,0.83,0,41.7,0.83,0,0.83,0,0.83
3dpf,1.15,0,44.82,0,0,0,0,0
5dpf,1.03,0,106.98,0,0.52,2.58,1.03,2.07
10dpf,2.51,0.63,60.87,0,0,1.88,0,0.63
