stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0
19hpf,2.19,0,0,0,0,0,0,6.57
24hpf,2,0,0,0,0,0,0,5
2dpf,22.52,0,0,0.83,5.84,0,0.83,85.08
3dpf,10.92,2.87,0,0,9.19,0,0,36.2
5dpf,13.44,3.62,0.52,0,5.17,0.52,0.52,77.01
10dpf,7.53,6.28,0,0,0.63,0,0,36.4
