stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1,0
2dpf,5,0,0.83,1.67,4.17,1.67,0,5.84,1.67
3dpf,2.87,0.57,0.57,0,0.57,0,0,0.57,1.15
5dpf,4.13,2.07,1.03,1.03,5.17,0,0.52,7.75,4.65
10dpf,1.26,0,0,1.26,1.26,0,0,5.65,2.51
