stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,1,3,0,1,0,0,0
2dpf,1.67,0.83,0,0,0,0.83,0,0,1.67
3dpf,1.72,0.57,0,0.57,1.15,10.92,0,0,0.57
5dpf,0.52,1.55,0.52,4.65,1.03,4.65,0.52,1.03,2.07
10dpf,1.26,1.88,0,1.88,1.26,7.53,0,0,0.63
