stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0.83,0.83,1.67,1.67,1.67,0.83,1.67
5dpf,1.03,0,0.52,0,4.65,0,0.52,0
10dpf,0,0,0,0,0.63,0,0,0
