stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,15.01,0,0,0.83,5.84,2.5,3.34
3dpf,167.8,0.57,0.57,0,5.17,0,1.15
5dpf,5.69,0,0,2.07,5.69,1.55,2.07
10dpf,47.06,0,0,0.63,5.02,0.63,0
