stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,2.5,0,0,0,9.17
3dpf,2.3,0,0.57,0.57,5.75
5dpf,3.1,0.52,0,3.1,26.36
10dpf,5.65,0,0,1.88,13.81
