stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,23,0,0,0,0,0,0
2dpf,0.83,0,80.91,0,0.83,1.67,0,0.83,0.83
3dpf,0,0,40.8,0,0,0,0,0,0
5dpf,1.03,0.52,164.87,4.13,0,3.1,0,1.03,6.72
10dpf,3.14,3.14,126.76,0,0.63,1.26,0.63,0.63,0
