stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,10.03
19hpf,0,0,0,0,0,0,4.38
24hpf,0,0,0,0,0,0,2
2dpf,0.83,0,2.5,1.67,0,0.83,126.78
3dpf,2.87,0,0.57,0,0,0,30.46
5dpf,2.58,1.03,0.52,1.55,0.52,0,112.67
10dpf,0.63,0.63,1.26,0,0,0,21.34
