stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,0,0,0,0,0,0,0,2.19
24hpf,0,1,0,0,0,0,0,0
2dpf,3.34,0,0,1.67,0.83,0.83,0,17.52
3dpf,1.72,0,0,2.3,0,10.92,0.57,0
5dpf,0,0.52,1.55,24.29,0,1.55,0,1.55
10dpf,1.26,0,1.26,7.53,0,3.14,0.63,0
