stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,14.18,0,0,1.67,2.5,6.67,0,1.67,0.83
3dpf,44.25,0.57,0,0,0,2.3,0,0,0
5dpf,3.62,0,0,1.03,0,6.2,0.52,0.52,4.13
10dpf,20.08,0,0.63,0,0,1.88,0.63,0,0
