stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,2.5,0,0,0,0,0,0.83,0
3dpf,28.73,1.72,0,0,0.57,0.57,0,0
5dpf,1.03,0.52,1.03,0,0,0,0,0.52
10dpf,6.9,0,0,0.63,0.63,1.26,0.63,0
