stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,4.38
2dpf,3.34,0,0.83,0.83,0.83,0
3dpf,4.02,0,0,0,0,0
5dpf,2.07,0.52,0.52,2.07,0.52,0.52
10dpf,5.65,0,1.26,3.77,0,0.63
