stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5956.34,103.23,30.97,0,970.36,72.26,0,134.2,2188.46,2002.65
12hpf,5694.57,173.5,36.63,169.64,1411.11,244.82,15.42,291.09,2473.3,1709.91
14hpf,5246.52,63.53,230.73,297.6,1086.76,494.89,83.6,96.97,1832.44,1574.96
16hpf,4167.26,159.96,287.11,233.79,1238.69,502.45,129.2,110.74,1513.5,1630.4
19hpf,6048.72,45.97,76.62,122.59,658.94,293.35,162,37.22,492.57,1094.59
24hpf,4318,71,364,129,978,389,151,14,674,533
2dpf,1520.52,49.21,107.6,175.16,784.03,1090.14,144.3,19.18,396.19,459.58
3dpf,3236.4,48.27,56.32,60.91,49.42,715.43,35.63,0,76.43,163.77
5dpf,362.3,36.69,186.06,161.25,85.28,786.1,66.67,44.96,196.39,706.5
10dpf,738.61,48.32,144.96,94.13,38.91,450.57,25.73,1.88,100.41,119.23
