stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,9.17,0.83,0,0.83,0,0.83,7.51
3dpf,2.87,0,7.47,0,1.72,0,0,0,0.57
5dpf,1.03,0,31.53,0.52,0,0,0.52,0,2.07
10dpf,2.51,1.26,37.65,0,0,0,0,1.26,0
