stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0.83,0,1.67,0,0,0,0,0
3dpf,15.52,45.4,0,8.05,0.57,6.32,0,1.15,0
5dpf,2.07,14.47,4.65,47.55,0.52,8.79,1.03,1.03,3.62
10dpf,5.02,45.81,1.26,4.39,0,8.79,0,0.63,1.26
