stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,0,0,0,0,0,0,0,0,0
12hpf,100.24,0,0,0,0,0,0,0,0,11.57
14hpf,193.94,3.34,0,0,0,0,0,0,0,13.38
16hpf,209.18,12.3,0,0,4.1,0,0,0,2.05,22.56
19hpf,315.24,0,0,4.38,0,0,0,0,0,2.19
24hpf,293,1,3,9,5,2,0,0,13,11
2dpf,273.58,3.34,2.5,5.84,18.35,26.69,10.84,2.5,6.67,14.18
3dpf,383.86,7.47,1.15,2.3,0.57,6.9,4.6,0,1.15,4.02
5dpf,105.43,11.89,3.62,8.27,2.58,24.81,7.24,1.03,5.17,14.47
10dpf,180.73,20.08,2.51,6.9,1.26,5.02,10.67,0,1.26,0.63
