stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0,0,4.17,0,0,4.17
3dpf,1.72,0.57,0,0,0.57,1.72,0,0,1.15
5dpf,0,0,0,1.03,0,0.52,0.52,0.52,16.02
10dpf,2.51,0,0,0.63,2.51,0,0,0,2.51
