stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,20.65,0,0,0,0
14hpf,0,0,6.69,0,0,0,0
24hpf,0,0,7,0,0,0,0
2dpf,0.83,0,11.68,2.5,0,0,0
3dpf,2.3,0.57,8.62,0,0,0,0
5dpf,2.58,0,58.92,2.07,1.03,0,1.55
10dpf,3.77,1.26,62.13,0.63,0,0.63,0
