stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,2.19
24hpf,0,0,0,0,4,2,0,2
2dpf,4.17,0.83,0.83,4.17,5.84,10.01,1.67,11.68
3dpf,9.77,1.15,0,0.57,0,2.87,0,1.15
5dpf,19.12,2.07,0.52,2.58,0,7.24,1.03,12.4
10dpf,8.16,3.77,0,1.88,0,5.02,0,1.26
