stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,3.34
24hpf,2,0,0,1,0,0,0,0
2dpf,47.54,1.67,0.83,9.17,22.52,1.67,4.17,7.51
3dpf,239.63,0,0,0.57,6.9,0,0,1.15
5dpf,2.58,0.52,0.52,1.03,8.27,1.03,2.07,6.2
10dpf,40.79,0.63,0,0,3.14,0,0,0
