stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,0
12hpf,5.78,0,1.93,0,0,0,0,0,0,0
14hpf,13.38,3.34,6.69,0,6.69,0,0,0,3.34,13.38
16hpf,14.36,4.1,2.05,4.1,2.05,0,0,0,0,6.15
19hpf,52.54,0,0,2.19,4.38,2.19,0,0,0,8.76
24hpf,57,2,6,3,4,1,0,0,3,6
2dpf,261.07,2.5,22.52,31.69,52.55,85.91,28.36,2.5,28.36,140.12
3dpf,943.57,19.54,21.84,14.94,16.66,183.31,3.45,0,8.62,66.08
5dpf,181.41,38.76,93.55,73.91,26.88,233.61,30.49,5.17,33.59,279.09
10dpf,463.75,50.83,106.68,46.44,20.08,117.98,24.47,0,18.2,66.52
