stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,1.67,0.83,2.5,1.67,1.67,0,7.51
3dpf,14.94,17.24,0,1.15,6.32,1.15,0.57,6.32
5dpf,2.58,20.67,1.55,0.52,2.58,0.52,2.58,13.95
10dpf,20.71,88.48,0.63,0.63,2.51,0,0,0.63
